match_id,wc_year,match_date,stage,team,opponent,home_away,scorer,goal_minute_raw,goal_minute_numeric,is_stoppage_time,goal_order_for_team
2006-0123,2006,2006-06-12,Group stage,Italy,Ghana,Home,Vincenzo Iaquinta,83,83,False,2
2006-0124,2006,2006-06-11,Group stage,Netherlands,Serbia and Montenegro,Away,Arjen Robben,18,18,False,1
2006-0125,2006,2006-06-11,Group stage,Mexico,IR Iran,Home,Omar Bravo,28,28,False,1
2006-0125,2006,2006-06-11,Group stage,Mexico,IR Iran,Home,Omar Bravo,76,76,False,2
2006-0125,2006,2006-06-11,Group stage,Mexico,IR Iran,Home,Sinha,79,79,False,3
2006-0125,2006,2006-06-11,Group stage,IR Iran,Mexico,Away,Yahya Golmohammadi,36,36,False,1
2006-0126,2006,2006-06-11,Group stage,Portugal,Angola,Away,Pauleta,4,4,False,1
2006-0129,2006,2006-06-10,Group stage,Argentina,Côte d'Ivoire,Home,Hernán Crespo,24,24,False,1
2006-0129,2006,2006-06-10,Group stage,Argentina,Côte d'Ivoire,Home,Javier Saviola,38,38,False,2
2006-0129,2006,2006-06-10,Group stage,Côte d'Ivoire,Argentina,Away,Didier Drogba,82,82,False,1
2006-0130,2006,2006-06-09,Group stage,Germany,Costa Rica,Home,Philipp Lahm,6,6,False,1
2006-0130,2006,2006-06-09,Group stage,Germany,Costa Rica,Home,Miroslav Klose,17,17,False,2
2006-0130,2006,2006-06-09,Group stage,Germany,Costa Rica,Home,Miroslav Klose,61,61,False,3
2006-0130,2006,2006-06-09,Group stage,Germany,Costa Rica,Home,Torsten Frings,87,87,False,4
2006-0130,2006,2006-06-09,Group stage,Costa Rica,Germany,Away,Paulo Wanchope,12,12,False,1
2006-0130,2006,2006-06-09,Group stage,Costa Rica,Germany,Away,Paulo Wanchope,73,73,False,2
2006-0131,2006,2006-06-09,Group stage,Ecuador,Poland,Away,Carlos Tenorio,24,24,False,1
2006-0131,2006,2006-06-09,Group stage,Ecuador,Poland,Away,Agustín Delgado,80,80,False,2
2002-0132,2002,2002-06-30,Final,Brazil,Germany,Away,Ronaldo,67,67,False,1
2002-0132,2002,2002-06-30,Final,Brazil,Germany,Away,Ronaldo,79,79,False,2
2002-0133,2002,2002-06-29,Third-place match,Korea Republic,Türkiye,Home,Lee Eul-yong,9,9,False,1
2002-0133,2002,2002-06-29,Third-place match,Korea Republic,Türkiye,Home,Song Chong-gug,90+3,93,True,2
2002-0133,2002,2002-06-29,Third-place match,Türkiye,Korea Republic,Away,Hakan ükür,1,1,False,1
2002-0133,2002,2002-06-29,Third-place match,Türkiye,Korea Republic,Away,Ilhan Mansiz,13,13,False,2
2002-0133,2002,2002-06-29,Third-place match,Türkiye,Korea Republic,Away,Ilhan Mansiz,32,32,False,3
2002-0134,2002,2002-06-26,Semi-finals,Brazil,Türkiye,Home,Ronaldo,49,49,False,1
2002-0135,2002,2002-06-25,Semi-finals,Germany,Korea Republic,Home,Michael Ballack,75,75,False,1
2002-0137,2002,2002-06-22,Quarter-finals,Türkiye,Senegal,Away,Ilhan Mansiz,94,94,False,1
2002-0138,2002,2002-06-21,Quarter-finals,England,Brazil,Home,Michael Owen,23,23,False,1
2002-0138,2002,2002-06-21,Quarter-finals,Brazil,England,Away,Rivaldo,45+2,47,True,1
2002-0138,2002,2002-06-21,Quarter-finals,Brazil,England,Away,Ronaldinho,50,50,False,2
2002-0139,2002,2002-06-21,Quarter-finals,Germany,United States,Home,Michael Ballack,39,39,False,1
2002-0140,2002,2002-06-18,Round of 16,Türkiye,Japan,Away,Ümit Davala,12,12,False,1
2002-0141,2002,2002-06-18,Round of 16,Korea Republic,Italy,Home,Seol Ki-hyeon,88,88,False,1
2002-0141,2002,2002-06-18,Round of 16,Korea Republic,Italy,Home,Ahn Jung-hwan,117,117,False,2
2002-0141,2002,2002-06-18,Round of 16,Italy,Korea Republic,Away,Christian Vieri,18,18,False,1
2002-0142,2002,2002-06-17,Round of 16,United States,Mexico,Away,Brian McBride,8,8,False,1
2002-0142,2002,2002-06-17,Round of 16,United States,Mexico,Away,Landon Donovan,65,65,False,2
2002-0143,2002,2002-06-17,Round of 16,Brazil,Belgium,Home,Rivaldo,67,67,False,1
2002-0143,2002,2002-06-17,Round of 16,Brazil,Belgium,Home,Ronaldo,87,87,False,2
2002-0144,2002,2002-06-16,Round of 16,Sweden,Senegal,Home,Henrik Larsson,11,11,False,1
2002-0144,2002,2002-06-16,Round of 16,Senegal,Sweden,Away,Henri Camara,37,37,False,1
2002-0144,2002,2002-06-16,Round of 16,Senegal,Sweden,Away,Henri Camara,104,104,False,2
2002-0145,2002,2002-06-16,Round of 16,Spain,Republic of Ireland,Home,Fernando Morientes,8,8,False,1
2002-0145,2002,2002-06-16,Round of 16,Republic of Ireland,Spain,Away,Robbie Keane,90,90,False,1
2002-0146,2002,2002-06-15,Round of 16,Germany,Paraguay,Home,Oliver Neuville,88,88,False,1
2002-0147,2002,2002-06-15,Round of 16,England,Denmark,Away,Rio Ferdinand,5,5,False,1
2002-0147,2002,2002-06-15,Round of 16,England,Denmark,Away,Michael Owen,22,22,False,2
2002-0147,2002,2002-06-15,Round of 16,England,Denmark,Away,Emile Heskey,44,44,False,3
2002-0148,2002,2002-06-14,Group stage,Japan,Tunisia,Away,Hiroaki Morishima,48,48,False,1
2002-0148,2002,2002-06-14,Group stage,Japan,Tunisia,Away,Hidetoshi Nakata,75,75,False,2
2002-0149,2002,2002-06-14,Group stage,Belgium,Russia,Home,Johan Walem,7,7,False,1
2002-0149,2002,2002-06-14,Group stage,Belgium,Russia,Home,Wesley Sonck,78,78,False,2
2002-0149,2002,2002-06-14,Group stage,Belgium,Russia,Home,Marc Wilmots,82,82,False,3
2002-0149,2002,2002-06-14,Group stage,Russia,Belgium,Away,Vladimir Beschastnykh,52,52,False,1
2002-0149,2002,2002-06-14,Group stage,Russia,Belgium,Away,Dmitri Sychev,88,88,False,2
2002-0150,2002,2002-06-14,Group stage,Korea Republic,Portugal,Away,Park Ji-sung,70,70,False,1
2002-0151,2002,2002-06-14,Group stage,Poland,United States,Home,Emmanuel Olisadebe,3,3,False,1
2002-0151,2002,2002-06-14,Group stage,Poland,United States,Home,Pawel Kryszalowicz,5,5,False,2
2002-0151,2002,2002-06-14,Group stage,Poland,United States,Home,Marcin Zewlakow,66,66,False,3
2002-0151,2002,2002-06-14,Group stage,United States,Poland,Away,Landon Donovan,83,83,False,1
2002-0152,2002,2002-06-13,Group stage,Costa Rica,Brazil,Home,Paulo Wanchope,39,39,False,1
2002-0152,2002,2002-06-13,Group stage,Costa Rica,Brazil,Home,Rónald Gómez,56,56,False,2
2002-0152,2002,2002-06-13,Group stage,Brazil,Costa Rica,Away,Ronaldo,10,10,False,1
2002-0152,2002,2002-06-13,Group stage,Brazil,Costa Rica,Away,Ronaldo,13,13,False,2
2002-0152,2002,2002-06-13,Group stage,Brazil,Costa Rica,Away,Edmílson,38,38,False,3
2002-0152,2002,2002-06-13,Group stage,Brazil,Costa Rica,Away,Rivaldo,62,62,False,4
2002-0152,2002,2002-06-13,Group stage,Brazil,Costa Rica,Away,Júnior,64,64,False,5
2002-0153,2002,2002-06-13,Group stage,Türkiye,China PR,Home,Hasan Sas,6,6,False,1
2002-0153,2002,2002-06-13,Group stage,Türkiye,China PR,Home,Bülent Korkmaz,9,9,False,2
2002-0153,2002,2002-06-13,Group stage,Türkiye,China PR,Home,Ümit Davala,85,85,False,3
2002-0154,2002,2002-06-13,Group stage,Mexico,Italy,Home,Jared Borgetti,34,34,False,1
2002-0154,2002,2002-06-13,Group stage,Italy,Mexico,Away,Alessandro Del Piero,85,85,False,1
2010-0155,2010,2010-06-20,Group stage,Brazil,Côte d'Ivoire,Home,Luís Fabiano,25,25,False,1
2010-0155,2010,2010-06-20,Group stage,Brazil,Côte d'Ivoire,Home,Luís Fabiano,50,50,False,2
2010-0155,2010,2010-06-20,Group stage,Brazil,Côte d'Ivoire,Home,Elano,62,62,False,3
2010-0155,2010,2010-06-20,Group stage,Côte d'Ivoire,Brazil,Away,Didier Drogba,79,79,False,1
2002-0156,2002,2002-06-13,Group stage,Ecuador,Croatia,Home,Édison Méndez,48,48,False,1
2002-0157,2002,2002-06-12,Group stage,Sweden,Argentina,Home,Anders Svensson,59,59,False,1
2002-0157,2002,2002-06-12,Group stage,Argentina,Sweden,Away,Hernán Crespo,88,88,False,1
2002-0159,2002,2002-06-12,Group stage,South Africa,Spain,Home,Benni McCarthy,31,31,False,1
2002-0159,2002,2002-06-12,Group stage,South Africa,Spain,Home,Lucas Radebe,53,53,False,2
2002-0159,2002,2002-06-12,Group stage,Spain,South Africa,Away,Raúl,4,4,False,1
2002-0159,2002,2002-06-12,Group stage,Spain,South Africa,Away,Gaizka Mendieta,45+1,46,True,2
2002-0159,2002,2002-06-12,Group stage,Spain,South Africa,Away,Raúl,56,56,False,3
2002-0160,2002,2002-06-12,Group stage,Slovenia,Paraguay,Home,Milenko Acimovic,45+1,46,True,1
2002-0160,2002,2002-06-12,Group stage,Paraguay,Slovenia,Away,Nelson Cuevas,65,65,False,1
2002-0160,2002,2002-06-12,Group stage,Paraguay,Slovenia,Away,Jorge Luis Campos,73,73,False,2
2002-0160,2002,2002-06-12,Group stage,Paraguay,Slovenia,Away,Nelson Cuevas,84,84,False,3
2002-0161,2002,2002-06-11,Group stage,Denmark,France,Home,Dennis Rommedahl,22,22,False,1
2002-0161,2002,2002-06-11,Group stage,Denmark,France,Home,Jon Dahl Tomasson,67,67,False,2
2002-0162,2002,2002-06-11,Group stage,Senegal,Uruguay,Home,Khalilou Fadiga,20,20,False,1
2002-0162,2002,2002-06-11,Group stage,Senegal,Uruguay,Home,Papa Bouba Diop,26,26,False,2
2002-0162,2002,2002-06-11,Group stage,Senegal,Uruguay,Home,Papa Bouba Diop,38,38,False,3
2002-0162,2002,2002-06-11,Group stage,Uruguay,Senegal,Away,Richard Morales,46,46,False,1
2002-0162,2002,2002-06-11,Group stage,Uruguay,Senegal,Away,Diego Forlán,69,69,False,2
2002-0162,2002,2002-06-11,Group stage,Uruguay,Senegal,Away,Álvaro Recoba,88,88,False,3
2002-0163,2002,2002-06-11,Group stage,Republic of Ireland,Saudi Arabia,Away,Robbie Keane,7,7,False,1
2002-0163,2002,2002-06-11,Group stage,Republic of Ireland,Saudi Arabia,Away,Gary Breen,61,61,False,2
2002-0163,2002,2002-06-11,Group stage,Republic of Ireland,Saudi Arabia,Away,Damien Duff,87,87,False,3
2002-0164,2002,2002-06-11,Group stage,Germany,Cameroon,Away,Marco Bode,50,50,False,1
2002-0164,2002,2002-06-11,Group stage,Germany,Cameroon,Away,Miroslav Klose,79,79,False,2
2002-0165,2002,2002-06-10,Group stage,Korea Republic,United States,Home,Ahn Jung-hwan,78,78,False,1
2002-0165,2002,2002-06-10,Group stage,United States,Korea Republic,Away,Clint Mathis,24,24,False,1
2002-0166,2002,2002-06-10,Group stage,Tunisia,Belgium,Home,Raouf Bouzaiene,17,17,False,1
2002-0166,2002,2002-06-10,Group stage,Belgium,Tunisia,Away,Marc Wilmots,13,13,False,1
2002-0167,2002,2002-06-10,Group stage,Portugal,Poland,Home,Pauleta,14,14,False,1
2002-0167,2002,2002-06-10,Group stage,Portugal,Poland,Home,Pauleta,65,65,False,2
2002-0167,2002,2002-06-10,Group stage,Portugal,Poland,Home,Pauleta,77,77,False,3
2002-0167,2002,2002-06-10,Group stage,Portugal,Poland,Home,Rui Costa,88,88,False,4
2002-0168,2002,2002-06-09,Group stage,Mexico,Ecuador,Home,Jared Borgetti,28,28,False,1
2002-0168,2002,2002-06-09,Group stage,Mexico,Ecuador,Home,Gerardo Torrado,57,57,False,2
2002-0168,2002,2002-06-09,Group stage,Ecuador,Mexico,Away,Agustín Delgado,5,5,False,1
2002-0169,2002,2002-06-09,Group stage,Costa Rica,Türkiye,Home,Winston Parks,86,86,False,1
2002-0169,2002,2002-06-09,Group stage,Türkiye,Costa Rica,Away,Emre Belözolu,56,56,False,1
2002-0170,2002,2002-06-09,Group stage,Japan,Russia,Home,Junichi Inamoto,51,51,False,1
2002-0171,2002,2002-06-08,Group stage,South Africa,Slovenia,Home,Siyabonga Nomvethe,4,4,False,1
2002-0172,2002,2002-06-08,Group stage,Italy,Croatia,Home,Christian Vieri,55,55,False,1
2002-0172,2002,2002-06-08,Group stage,Croatia,Italy,Away,Ivica Olic,73,73,False,1
2002-0172,2002,2002-06-08,Group stage,Croatia,Italy,Away,Milan Rapaic,76,76,False,2
2002-0173,2002,2002-06-08,Group stage,Brazil,China PR,Home,Roberto Carlos,15,15,False,1
2002-0173,2002,2002-06-08,Group stage,Brazil,China PR,Home,Rivaldo,32,32,False,2
2002-0173,2002,2002-06-08,Group stage,Brazil,China PR,Home,Ronaldo,55,55,False,3
2002-0173,2002,2002-06-08,Group stage,Brazil,China PR,Home,Ronaldinho,45,45,False,4
2002-0174,2002,2002-06-07,Group stage,Sweden,Nigeria,Home,Henrik Larsson,35,35,False,1
2002-0174,2002,2002-06-07,Group stage,Sweden,Nigeria,Home,Henrik Larsson,63,63,False,2
2002-0174,2002,2002-06-07,Group stage,Nigeria,Sweden,Away,Julius Aghahowa,27,27,False,1
2018-0175,2018,2018-06-20,Group stage,Spain,IR Iran,Away,Diego Costa,54,54,False,1
2018-0176,2018,2018-06-19,Group stage,Colombia,Japan,Home,Juan Quintero,39,39,False,1
2018-0176,2018,2018-06-19,Group stage,Japan,Colombia,Away,Yuya Osako,73,73,False,1
2018-0176,2018,2018-06-19,Group stage,Japan,Colombia,Away,Shinji Kagawa,6,6,False,2
2018-0177,2018,2018-06-19,Group stage,Poland,Senegal,Home,Grzegorz Krychowiak,86,86,False,1
2018-0177,2018,2018-06-19,Group stage,Senegal,Poland,Away,M'Baye Niang,61,61,False,1
2018-0178,2018,2018-06-19,Group stage,Russia,Egypt,Home,Denis Cheryshev,59,59,False,1
2018-0178,2018,2018-06-19,Group stage,Russia,Egypt,Home,Artem Dzyuba,62,62,False,2
2018-0178,2018,2018-06-19,Group stage,Egypt,Russia,Away,Mohamed Salah,73,73,False,1
2018-0179,2018,2018-06-18,Group stage,Sweden,Korea Republic,Home,Andreas Granqvist,65,65,False,1
2018-0180,2018,2018-06-18,Group stage,Belgium,Panama,Home,Dries Mertens,48,48,False,1
2018-0180,2018,2018-06-18,Group stage,Belgium,Panama,Home,Romelu Lukaku,69,69,False,2
2018-0180,2018,2018-06-18,Group stage,Belgium,Panama,Home,Romelu Lukaku,75,75,False,3
2018-0181,2018,2018-06-18,Group stage,Tunisia,England,Home,Ferjani Sassi,35,35,False,1
2018-0181,2018,2018-06-18,Group stage,England,Tunisia,Away,Harry Kane,11,11,False,1
2018-0181,2018,2018-06-18,Group stage,England,Tunisia,Away,Harry Kane,90+1,91,True,2
2018-0182,2018,2018-06-17,Group stage,Serbia,Costa Rica,Away,Aleksandar Kolarov,56,56,False,1
2018-0183,2018,2018-06-17,Group stage,Mexico,Germany,Away,Hirving Lozano,35,35,False,1
2018-0184,2018,2018-06-17,Group stage,Brazil,Switzerland,Home,Philippe Coutinho,20,20,False,1
2018-0184,2018,2018-06-17,Group stage,Switzerland,Brazil,Away,Steven Zuber,50,50,False,1
2018-0185,2018,2018-06-16,Group stage,France,Australia,Home,Antoine Griezmann,58,58,False,1
2018-0185,2018,2018-06-16,Group stage,Australia,France,Away,Mile Jedinak,62,62,False,1
2018-0186,2018,2018-06-16,Group stage,Argentina,Iceland,Home,Sergio Agüero,19,19,False,1
2018-0186,2018,2018-06-16,Group stage,Iceland,Argentina,Away,Alfreð Finnbogason,23,23,False,1
2018-0187,2018,2018-06-16,Group stage,Denmark,Peru,Away,Yussuf Poulsen,59,59,False,1
2002-0188,2002,2002-06-07,Group stage,Spain,Paraguay,Home,Fernando Morientes,53,53,False,1
2002-0188,2002,2002-06-07,Group stage,Spain,Paraguay,Home,Fernando Morientes,69,69,False,2
2002-0188,2002,2002-06-07,Group stage,Spain,Paraguay,Home,Fernando Hierro,83,83,False,3
2018-0189,2018,2018-06-16,Group stage,Croatia,Nigeria,Home,Luka Modric,71,71,False,1
2002-0190,2002,2002-06-07,Group stage,England,Argentina,Away,David Beckham,44,44,False,1
2002-0191,2002,2002-06-06,Group stage,Denmark,Senegal,Home,Jon Dahl Tomasson,16,16,False,1
2002-0191,2002,2002-06-06,Group stage,Senegal,Denmark,Away,Salif Diao,52,52,False,1
2018-0192,2018,2018-06-15,Group stage,Uruguay,Egypt,Away,José María Giménez,89,89,False,1
2002-0193,2002,2002-06-06,Group stage,Cameroon,Saudi Arabia,Home,Samuel Eto'o,66,66,False,1
2018-0196,2018,2018-06-15,Group stage,Portugal,Spain,Home,Cristiano Ronaldo,44,44,False,1
2018-0196,2018,2018-06-15,Group stage,Portugal,Spain,Home,Cristiano Ronaldo,88,88,False,2
2018-0196,2018,2018-06-15,Group stage,Portugal,Spain,Home,Cristiano Ronaldo,4,4,False,3
2018-0196,2018,2018-06-15,Group stage,Spain,Portugal,Away,Diego Costa,24,24,False,1
2018-0196,2018,2018-06-15,Group stage,Spain,Portugal,Away,Diego Costa,55,55,False,2
2018-0196,2018,2018-06-15,Group stage,Spain,Portugal,Away,Nacho,58,58,False,3
2002-0197,2002,2002-06-05,Group stage,Russia,Tunisia,Home,Yegor Titov,59,59,False,1
2002-0197,2002,2002-06-05,Group stage,Russia,Tunisia,Home,Valeri Karpin,64,64,False,2
2018-0198,2018,2018-06-14,Group stage,Russia,Saudi Arabia,Home,Yuri Gazinskiy,12,12,False,1
2018-0198,2018,2018-06-14,Group stage,Russia,Saudi Arabia,Home,Denis Cheryshev,43,43,False,2
2018-0198,2018,2018-06-14,Group stage,Russia,Saudi Arabia,Home,Artem Dzyuba,71,71,False,3
2018-0198,2018,2018-06-14,Group stage,Russia,Saudi Arabia,Home,Denis Cheryshev,90+1,91,True,4
2018-0198,2018,2018-06-14,Group stage,Russia,Saudi Arabia,Home,Aleksandr Golovin,90+5,95,True,5
2002-0199,2002,2002-06-05,Group stage,United States,Portugal,Home,John O'Brien,4,4,False,1
2002-0199,2002,2002-06-05,Group stage,United States,Portugal,Home,Brian McBride,36,36,False,2
2002-0199,2002,2002-06-05,Group stage,Portugal,United States,Away,Beto,39,39,False,1
2014-0200,2014,2014-07-13,Final,Germany,Argentina,Home,Mario Götze,113,113,False,1
2002-0201,2002,2002-06-05,Group stage,Germany,Republic of Ireland,Home,Miroslav Klose,19,19,False,1
2002-0201,2002,2002-06-05,Group stage,Republic of Ireland,Germany,Away,Robbie Keane,90+2,92,True,1
2002-0202,2002,2002-06-04,Group stage,Costa Rica,China PR,Away,Rónald Gómez,61,61,False,1
2002-0202,2002,2002-06-04,Group stage,Costa Rica,China PR,Away,Mauricio Wright,65,65,False,2
2002-0203,2002,2002-06-04,Group stage,Japan,Belgium,Home,Takayuki Suzuki,59,59,False,1
2002-0203,2002,2002-06-04,Group stage,Japan,Belgium,Home,Junichi Inamoto,67,67,False,2
2002-0203,2002,2002-06-04,Group stage,Belgium,Japan,Away,Marc Wilmots,57,57,False,1
2002-0203,2002,2002-06-04,Group stage,Belgium,Japan,Away,Peter Van der Heyden,75,75,False,2
2002-0204,2002,2002-06-04,Group stage,Korea Republic,Poland,Home,Hwang Sun-hong,26,26,False,1
2002-0204,2002,2002-06-04,Group stage,Korea Republic,Poland,Home,Yoo Sang-chul,53,53,False,2
2002-0205,2002,2002-06-03,Group stage,Mexico,Croatia,Away,Cuauhtémoc Blanco,60,60,False,1
2002-0206,2002,2002-06-03,Group stage,Brazil,Türkiye,Home,Ronaldo,50,50,False,1
2002-0206,2002,2002-06-03,Group stage,Brazil,Türkiye,Home,Rivaldo,87,87,False,2
